text,level,conf,height
,1,-1.0,457
,2,-1.0,212
,3,-1.0,212
,4,-1.0,182
   ,5,95.0,182
 ,5,95.0,22
,4,-1.0,30
 ,5,95.0,30
,2,-1.0,17
,3,-1.0,17
,4,-1.0,17
Principles,5,96.462143,17
of,5,96.462143,13
,2,-1.0,197
,3,-1.0,197
,4,-1.0,25
DEVELOPMENTAL,5,96.649559,25
,4,-1.0,34
GENETICS,5,96.010101,34
,4,-1.0,67
AY,5,0.0,67
4,5,69.925018,65
,4,-1.0,43
Ase,5,22.093002,10
eet,5,17.465149,43
,4,-1.0,17
Sally,5,90.933609,17
A,5,96.72113,13
Moody,5,93.665176,17
,2,-1.0,32
,3,-1.0,32
,4,-1.0,32
@,5,70.459152,32
