text,level,conf,height
,1,-1.0,842
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
Translation,5,21.633675,6
of,5,93.333076,6
the,5,93.333076,6
Polish,5,92.615425,6
Glos,5,89.643784,6
pana,5,89.643784,7
done,5,92.265175,6
by,5,93.27211,8
Michsel,5,17.333595,6
Kandel,5,33.384354,6
,2,-1.0,128
,3,-1.0,56
,4,-1.0,8
The,5,84.191498,6
"""BACK",5,77.060242,6
"Cover""",5,89.481712,6
information,5,86.354347,6
for,5,94.323257,6
this,5,95.69014,6
book,5,88.677101,6
is,5,71.470306,4
quite,5,95.464058,7
misleading.,5,87.701859,8
This,5,93.076553,6
is,5,94.616455,4
,4,-1.0,8
only,5,76.210831,8
‘science,5,74.86145,6
"fiction""",5,47.507996,6
in,5,96.00351,5
the,5,96.00351,6
most,5,86.753052,5
Literel,5,64.07486,6
sense,5,34.337799,5
of,5,91.573944,6
the,5,96.831772,6
phrase,5,72.606667,8
~~,5,58.378986,1
it,5,86.040504,5
is,5,77.718826,4
,4,-1.0,8
Fletion,5,31.051743,6
shout,5,0.0,6
science.,5,64.248413,5
The,5,91.37146,6
single,5,91.601448,8
fantastical,5,57.523071,6
element,5,16.987465,6
is,5,83.358536,4
only,5,83.358536,8
theorized,5,74.155144,6
—~,5,1.585709,1
,4,-1.0,8
Sender,5,94.732262,6
of,5,93.730492,6
the,5,93.131577,6
nessage,5,48.718872,7
in,5,87.777939,5
question.,5,94.803253,7
The,5,95.492577,6
book,5,83.087143,6
is,5,88.765518,4
cerebral,5,93.310783,6
in,5,92.286972,5
"nature,",5,92.286972,6
which,5,92.061859,6
makes,5,94.657623,6
,4,-1.0,8
ne,5,47.352783,5
question,5,91.773697,7
why,5,95.890266,8
exactly,5,73.280449,8
it,5,73.184006,5
is,5,91.110756,5
referred,5,85.948997,6
to,5,86.301064,5
az,5,69.318596,4
a,5,69.318596,4
Tehriller?,5,0.0,6
on,5,86.054535,5
the,5,86.054535,6
back,5,70.951363,6
cover,5,79.097496,5
,3,-1.0,68
,4,-1.0,8
though,5,76.502304,8
there,5,92.540054,6
is,5,90.689819,5
a,5,79.083466,5
tension,5,92.362801,5
in,5,92.362801,5
the,5,96.416847,6
"book,",5,92.063858,7
1ike,5,70.095886,6
in,5,96.044449,5
most,5,96.044449,5
good,5,92.209892,8
"itersture,",5,0.0,6
T,5,88.202095,6
would,5,51.171333,6
,4,-1.0,8
hot,5,75.545639,5
choose,5,89.415657,6
to,5,79.303017,5
describe,5,90.943771,6
it,5,85.430908,5
asa,5,68.38485,5
"""thriller.",5,0.0,6
The,5,94.741806,6
most,5,89.654266,5
thrilling,5,81.700439,8
thing,5,96.166763,8
