text,level,conf,height
,1,-1.0,600
,2,-1.0,23
,3,-1.0,23
,4,-1.0,23
Methods,5,96.93853,17
in,5,96.736931,17
Molecular,5,96.590439,17
Biology,5,0.0,23
,2,-1.0,114
,3,-1.0,114
,4,-1.0,114
re,5,1.832764,44
otocok,5,0.0,114
,2,-1.0,58
,3,-1.0,58
,4,-1.0,22
Edited,5,93.511337,22
by,5,96.565994,40
,4,-1.0,30
Renato,5,93.238731,25
V.,5,92.428436,24
"lozzo,",5,54.112473,30
Mp,5,77.563889,18
,2,-1.0,168
,3,-1.0,168
,4,-1.0,168
 ,5,95.0,168
,2,-1.0,26
,3,-1.0,26
,4,-1.0,26
SK,5,69.580231,26
HUMANA,5,94.302574,12
PRESS,5,91.73455,12
