text,level,conf,height
,1,-1.0,648
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
Contributors,5,95.920723,18
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
ant,5,36.446438,28
p,5,0.0,7
n,5,0.0,6
 e,5,0.0,7
e,5,0.0,6
ch’,5,2.633171,28
rni,5,4.005188,8
,2,-1.0,40
,3,-1.0,18
,4,-1.0,9
Edwin}.,5,45.547562,9
Bares,5,63.824589,28
Rodrigues,5,0.0,28
(211),5,0.0,8
,4,-1.0,7
Dron,5,0.649078,7
of,5,4.898994,28
Li,5,58.745071,28
Scenes,5,45.76292,7
,3,-1.0,7
,4,-1.0,7
‘The,5,71.750244,7
Unni,5,4.709915,7
of,5,64.743103,28
Tue,5,52.192463,28
,3,-1.0,7
,4,-1.0,7
Se,5,36.511185,7
"Anni,",5,49.935856,7
En,5,32.364586,7
7209,5,66.493484,7
,2,-1.0,62
,3,-1.0,19
,4,-1.0,8
A.,5,33.786537,7
aren,5,33.786537,30
20),5,48.378304,30
,4,-1.0,9
Depron,5,60.85714,30
yeh,5,29.390114,30
ad,5,46.780888,6
Newmlor,5,0.0,9
,3,-1.0,40
,4,-1.0,7
Td,5,28.275528,7
ons,5,54.498287,7
Recor,5,35.159676,7
ero,5,0.0,7
,4,-1.0,8
Upon,5,9.752365,6
ot,5,37.194351,30
Neal,5,55.921875,6
"yn,",5,49.028458,8
er,5,46.08844,8
aa,5,47.907074,6
,4,-1.0,18
nro,5,21.093346,18
,2,-1.0,20
,3,-1.0,20
,4,-1.0,8
James,5,66.268639,8
Each,5,12.324387,6
35),5,64.375992,8
,4,-1.0,9
‘pat,5,37.741386,9
of,5,57.325512,28
Pychology,5,0.0,9
ad,5,66.889984,28
Payciatry,5,2.193527,6
,2,-1.0,62
,3,-1.0,62
,4,-1.0,62
 ,5,95.0,62
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
oan,5,33.145027,7
Tes,5,37.010807,6
7728,5,47.177353,6
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
‘ian,5,24.896683,8
#.,5,0.0,28
Derrick,5,54.541454,8
2),5,63.882824,28
,2,-1.0,31
,3,-1.0,31
,4,-1.0,9
Felicia,5,0.0,7
B.,5,22.188004,28
Georg,5,28.128159,28
(35),5,52.109535,28
,4,-1.0,9
‘own,5,0.0,28
Unive,5,43.847652,28
Sha,5,35.567253,28
of,5,60.020046,7
Medne,5,3.086227,7
,2,-1.0,31
,3,-1.0,31
,4,-1.0,8
art,5,51.318531,28
Pre,5,58.463623,28
Giese,5,73.646423,28
9),5,64.139236,28
,4,-1.0,9
Cll,5,39.500603,28
Speing,5,44.82111,28
Hor,5,39.566772,28
Laborry,5,11.698082,9
,4,-1.0,9
(Call,5,41.336929,28
Sp,5,41.857681,28
Harbor,5,79.240196,9
New,5,85.830238,28
York,5,60.823433,28
11724,5,67.818695,7
,2,-1.0,52
,3,-1.0,8
,4,-1.0,8
Mark,5,60.032875,7
A,5,72.433853,7
Gluck,5,51.761974,7
(317),5,52.890068,8
,3,-1.0,19
,4,-1.0,7
(Cnr,5,51.765076,28
fr,5,63.563339,28
Macular,5,32.946236,7
on,5,57.943501,28
Wei,5,22.855446,6
,4,-1.0,7
‘Nesiene,5,6.815811,7
,3,-1.0,8
,4,-1.0,8
"Newt,",5,14.816513,7
New,5,64.786026,28
ene,5,24.562782,28
7102,5,84.026291,28
,2,-1.0,73
,3,-1.0,9
,4,-1.0,9
‘Wiliam,5,60.538631,6
7.,5,0.0,28
Greenowgh,5,22.123032,9
5),5,73.406563,28
,3,-1.0,19
,4,-1.0,8
Deparenen,5,3.995773,8
Pye,5,39.291885,8
ctu,5,16.398552,8
nd,5,62.273132,6
,4,-1.0,9
Gal,5,53.54351,7
and,5,53.54351,7
Sout,5,6.202957,7
Bee,5,21.913483,9
,3,-1.0,17
,4,-1.0,17
esc,5,8.138512,17
Pog,5,42.01099,32
an,5,70.530083,32
cna,5,46.029663,32
,3,-1.0,9
,4,-1.0,9
Lainey,5,23.916794,8
of,5,56.557884,28
nos,5,43.378719,6
,3,-1.0,7
,4,-1.0,7
Uta,5,0.0,6
thin,5,59.639568,7
180.,5,13.214943,28
,2,-1.0,42
,3,-1.0,42
,4,-1.0,9
Fay,5,67.973785,8
A,5,62.488003,7
Guntrch,5,35.32811,7
(2),5,59.956894,8
,4,-1.0,9
Dearne,5,0.0,9
of,5,63.153168,28
Pychaogy,5,15.593353,9
,4,-1.0,8
“Tae,5,64.381836,6
Une,5,13.347458,7
of,5,60.647247,28
Voront,5,10.688644,7
,4,-1.0,9
"Beringon,",5,13.574234,9
Vomoe,5,0.0,28
"5815,",5,38.230782,28
