text,level,conf,height
,1,-1.0,680
,2,-1.0,4
,3,-1.0,4
,4,-1.0,4
 ,5,95.0,4
,2,-1.0,81
,3,-1.0,81
,4,-1.0,19
NEW,5,96.391182,19
APPROACHES,5,95.666862,19
TO,5,95.666862,19
,4,-1.0,19
CHARACTERIZATION,5,96.566551,19
AND,5,96.685219,19
,4,-1.0,19
RECOGNITION,5,96.399345,19
OF,5,96.399345,19
FACES,5,95.987976,19
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
Edited,5,96.75119,12
by,5,96.028023,15
Peter,5,93.094299,11
M.,5,92.638718,11
Corcoran,5,96.97876,12
,2,-1.0,3
,3,-1.0,3
,4,-1.0,3
 ,5,95.0,3
,2,-1.0,9
,3,-1.0,9
,4,-1.0,9
INTECHWEB.ORG,5,88.685593,9
