text,level,conf,height
,1,-1.0,600
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
POCKET,5,94.800636,18
,2,-1.0,33
,3,-1.0,33
,4,-1.0,33
*,5,53.083057,12
NOTEBOOK,5,89.187355,20
,2,-1.0,74
,3,-1.0,74
,4,-1.0,74
 ,5,95.0,74
,2,-1.0,111
,3,-1.0,111
,4,-1.0,41
POCKET,5,96.347595,41
,4,-1.0,41
ANESTHESIA,5,96.20546,41
,2,-1.0,44
,3,-1.0,44
,4,-1.0,16
Richard,5,93.276024,16
D.,5,82.214989,15
Urman,5,90.31163,15
,4,-1.0,17
Jesse,5,81.681107,16
M.,5,90.178947,15
Ehrenfeld,5,90.396301,16
,2,-1.0,5
,3,-1.0,5
,4,-1.0,5
 ,5,95.0,5
,2,-1.0,5
,3,-1.0,5
,4,-1.0,5
 ,5,95.0,5
,2,-1.0,5
,3,-1.0,5
,4,-1.0,5
 ,5,95.0,5
,2,-1.0,34
,3,-1.0,34
,4,-1.0,30
@wolters,5,40.230255,26
Kluwer,5,91.98465,27
|,5,91.98465,27
Li,5,95.1763,27
,4,-1.0,11
Wiliams,5,71.077271,23
&,5,92.644157,24
Wilkins,5,70.461723,11
