text,level,conf,height
,1,-1.0,680
,2,-1.0,266
,3,-1.0,266
,4,-1.0,266
 ,5,95.0,266
,2,-1.0,180
,3,-1.0,133
,4,-1.0,92
COGNITIVE,5,94.936913,44
AND,5,85.488541,92
CLINICAL,5,0.0,59
,4,-1.0,108
a“,5,0.0,34
NEUROSCIENCE,5,0.0,108
,2,-1.0,282
,3,-1.0,282
,4,-1.0,282
      ,5,95.0,282
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
Edited,5,96.867165,16
,2,-1.0,32
,3,-1.0,32
,4,-1.0,32
 ,5,95.0,32
,2,-1.0,20
,3,-1.0,20
,4,-1.0,20
Peter,5,96.917122,15
Bright,5,96.702522,20
,2,-1.0,51
,3,-1.0,51
,4,-1.0,51
—,5,0.0,51
~S,5,0.0,55
