text,level,conf,height
,1,-1.0,857
,2,-1.0,78
,3,-1.0,78
,4,-1.0,78
Copyrighted,5,28.746017,12
Material,5,49.970917,10
‘,5,0.0,78
,2,-1.0,106
,3,-1.0,106
,4,-1.0,45
THE,5,93.280693,45
NETTER,5,93.193832,45
COLLECTION,5,96.011971,45
,4,-1.0,49
of,5,96.845177,43
Medical,5,96.695023,48
Illustrations,5,78.086723,49
,2,-1.0,22
,3,-1.0,22
,4,-1.0,22
FRANK,5,91.808266,20
H.,5,56.206783,20
"NETTER,",5,89.740768,22
MD,5,76.168716,20
2nd,5,58.46769,35
Edition,5,95.028877,17
,2,-1.0,27
,3,-1.0,27
,4,-1.0,27
VOLUME,5,90.333916,27
9,5,90.333916,26
,2,-1.0,238
,3,-1.0,238
,4,-1.0,238
 ,5,95.0,238
,2,-1.0,62
,3,-1.0,62
,4,-1.0,33
Digestive,5,96.270317,33
System,5,96.005577,32
,4,-1.0,21
PART,5,96.664108,15
III,5,36.909019,15
"Liver,",5,80.16346,17
Biliary,5,96.868217,21
"Tract,",5,96.906578,30
and,5,96.945503,30
Pancreas,5,96.801132,16
,2,-1.0,74
,3,-1.0,74
,4,-1.0,15
JAMES,5,93.180176,14
C.,5,76.387688,10
REYNOLDS,5,96.455605,13
,4,-1.0,13
PETER,5,92.481079,13
J.,5,87.097412,25
WARD,5,90.759377,12
,4,-1.0,31
JOBS,5,9.88063,31
A.,5,92.168907,11
MARTIN,5,94.582664,12
,4,-1.0,13
"GRACEL,",5,40.75013,12
SU,5,95.935585,13
,2,-1.0,34
,3,-1.0,34
,4,-1.0,34
a,5,0.0,7
DAVID,5,88.411682,12
©,5,67.959244,19
_WHETC,5,0.0,34
OMB,5,95.15033,12
,4,-1.0,9
jaterial,5,23.499008,9
,2,-1.0,38
,3,-1.0,38
,4,-1.0,38
   ,5,95.0,38
