text,level,conf,height
,1,-1.0,612
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,510
,3,-1.0,510
,4,-1.0,510
 ,5,95.0,510
,2,-1.0,114
,3,-1.0,114
,4,-1.0,114
7,5,57.192265,160
yaaa,5,0.0,114
,2,-1.0,24
,3,-1.0,24
,4,-1.0,24
Evolving,5,95.927589,24
Consciousness,5,88.12851,18
and,5,96.557678,17
,2,-1.0,24
,3,-1.0,24
,4,-1.0,24
Identity,5,95.974365,24
in,5,95.816536,13
Hypnotherapy,5,95.908516,24
,2,-1.0,45
,3,-1.0,45
,4,-1.0,45
 ,5,95.0,45
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
 ,5,95.0,7
,2,-1.0,211
,3,-1.0,211
,4,-1.0,211
   ,5,95.0,211
,2,-1.0,62
,3,-1.0,62
,4,-1.0,16
MILTON,5,93.108002,15
H.,5,92.20443,15
ERICKSON».,5,0.0,16
,4,-1.0,43
b,5,9.283005,39
ERNEST,5,96.864761,17
LAWRENCE,5,96.614075,16
ROSSI,5,54.583317,16
no,5,4.411057,8
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,438
,3,-1.0,438
,4,-1.0,438
 ,5,95.0,438
,2,-1.0,510
,3,-1.0,510
,4,-1.0,510
 ,5,95.0,510
,2,-1.0,510
,3,-1.0,510
,4,-1.0,510
 ,5,95.0,510
,2,-1.0,492
,3,-1.0,492
,4,-1.0,492
 ,5,95.0,492
