text,level,conf,height
,1,-1.0,650
,2,-1.0,42
,3,-1.0,42
,4,-1.0,42
>>,5,64.345802,15
lv,5,0.0,42
hapet,5,0.0,42
kd,5,19.489403,42
,4,-1.0,15
DAVID,5,93.242729,15
MEERMAN,5,93.229607,15
SCI,5,54.761894,15
,2,-1.0,30
,3,-1.0,30
,4,-1.0,15
Best-selling,5,76.11264,32
author,5,49.825089,32
of,5,49.825089,12
,4,-1.0,14
The,5,96.805489,32
New,5,96.406311,32
Rules,5,96.816223,12
of,5,97.006912,32
Marketing,5,67.86219,14
&,5,92.836823,32
PR,5,94.334061,12
,2,-1.0,65
,3,-1.0,65
,4,-1.0,65
WebMarketin,5,84.29229,65
,2,-1.0,146
,3,-1.0,146
,4,-1.0,146
 ,5,95.0,146
,2,-1.0,54
,3,-1.0,54
,4,-1.0,22
Confessions,5,96.495598,22
from,5,96.512901,22
the,5,96.639114,21
,4,-1.0,25
Marketing,5,96.927155,25
Trenches,5,96.527367,21
,2,-1.0,30
,3,-1.0,30
,4,-1.0,12
Proven,5,96.92942,12
to,5,96.968399,24
Master,5,96.532196,24
Social,5,96.921791,24
"Media,",5,94.958115,12
,4,-1.0,14
Conquer,5,96.448166,14
Content,5,95.542358,11
and,5,96.188759,11
Attract,5,96.714531,11
Customers,5,78.742149,11
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
ADAM,5,96.324944,15
FRANKLIN,5,92.325478,16
&,5,90.00721,16
T,5,90.00721,15
JENKINS,5,88.914749,16
,2,-1.0,19
,3,-1.0,19
,4,-1.0,19
WILEY,5,96.453041,19
,2,-1.0,171
,3,-1.0,171
,4,-1.0,171
 ,5,95.0,171
