text,level,conf,height
,1,-1.0,842
,2,-1.0,30
,3,-1.0,30
,4,-1.0,30
cover,5,95.164581,30
next,5,96.58049,10
page,5,96.27256,11
>,5,95.702301,7
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
BEYOND,5,96.465187,12
,2,-1.0,33
,3,-1.0,33
,4,-1.0,33
EINSTEIN,5,95.966766,33
,2,-1.0,302
,3,-1.0,302
,4,-1.0,302
 ,5,95.0,302
,2,-1.0,23
,3,-1.0,23
,4,-1.0,11
title:,5,58.466492,8
Beyond,5,67.165405,11
Einstein,5,96.258865,8
:,5,89.897522,28
Superstrings,5,90.070755,11
and,5,96.680618,8
the,5,96.780098,8
Quest,5,56.201511,10
forthe,5,56.201511,8
,4,-1.0,11
Final,5,96.538193,8
Theory,5,96.196022,11
,2,-1.0,72
,3,-1.0,27
,4,-1.0,11
author:,5,50.072128,8
"Kaku,",5,81.66069,8
Michio.,5,49.962021,8
Thompso,5,91.706757,11
,4,-1.0,11
publisher,5,87.462593,11
:,5,91.690285,2
Oxford,5,68.881332,8
University,5,96.755325,11
Press,5,82.014038,8
,3,-1.0,12
,4,-1.0,12
ishnl0|asin:,5,23.787369,12
0192861964,5,66.914825,8
,3,-1.0,11
,4,-1.0,11
print,5,88.744598,11
isbn13,5,64.813164,8
:,5,79.184731,2
9780192861962,5,52.434967,8
,3,-1.0,8
,4,-1.0,8
ebook,5,90.295364,8
isbn13,5,29.179657,8
9780585217871,5,50.793724,8
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
 ,5,95.0,21
,2,-1.0,43
,3,-1.0,43
,4,-1.0,11
language:,5,47.293892,11
English,5,53.857765,11
,4,-1.0,11
subject,5,80.482407,10
Unified,5,62.578995,8
field,5,68.881233,8
"theories,",5,68.881233,8
"Supersymmetry,",5,69.229523,11
Cosmology.,5,55.585587,11
,4,-1.0,11
publication,5,83.386398,11
date:,5,81.41861,8
1997,5,65.711624,8
,2,-1.0,43
,3,-1.0,43
,4,-1.0,10
ee:,5,39.043457,8
QC794.6.G7K35,5,59.458321,10
1997eb,5,47.539406,8
,4,-1.0,8
dde:,5,66.471542,8
539.7258,5,0.0,8
,4,-1.0,11
subject,5,93.238754,10
:,5,78.145172,2
Unified,5,53.213974,8
field,5,72.871803,8
"theories,",5,75.518005,8
"Supersymmetry,",5,81.747665,11
Cosmology.,5,51.884045,11
,2,-1.0,30
,3,-1.0,30
,4,-1.0,30
cover,5,95.0214,30
next,5,96.259186,10
page,5,96.438156,11
>,5,95.875885,7
