text,level,conf,height
,1,-1.0,666
,2,-1.0,128
,3,-1.0,128
,4,-1.0,57
Python,5,95.291397,57
Feature,5,96.341782,44
,4,-1.0,61
Engineering,5,95.677788,61
,2,-1.0,29
,3,-1.0,29
,4,-1.0,13
"eating,",5,52.878304,13
"engineering,",5,93.731163,13
and,5,94.683144,29
transforming,5,96.782509,13
features,5,76.974686,9
,4,-1.0,29
ate,5,31.96804,26
ser,5,0.0,23
an,5,24.387962,23
SS,5,14.666534,26
Eee,5,0.0,14
els,5,44.338051,11
,2,-1.0,284
,3,-1.0,284
,4,-1.0,284
 ,5,95.0,284
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
Soledad,5,96.699425,10
Galli,5,95.167404,10
