text,level,conf,height
,1,-1.0,667
,2,-1.0,109
,3,-1.0,109
,4,-1.0,109
"SYNGRESS,",5,50.840893,109
,2,-1.0,95
,3,-1.0,95
,4,-1.0,45
IDENTITY,5,96.007042,45
AND,5,96.500267,32
Access,5,67.294106,45
,4,-1.0,45
MANAGEMENT,5,96.559448,45
,2,-1.0,17
,3,-1.0,17
,4,-1.0,17
Business,5,96.963989,14
Performance,5,96.688728,14
through,5,96.87085,17
Connected,5,95.822868,14
Intelligence,5,94.545174,17
,2,-1.0,73
,3,-1.0,73
,4,-1.0,73
Ng,5,79.037865,73
,2,-1.0,121
,3,-1.0,121
,4,-1.0,121
a,5,49.464996,121
,2,-1.0,19
,3,-1.0,19
,4,-1.0,19
Ertem,5,92.660149,15
Osmanoglu,5,92.664207,19
