text,level,conf,height
,1,-1.0,708
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
WILEY,5,14.065849,21
,2,-1.0,80
,3,-1.0,80
,4,-1.0,80
LTE,5,95.780167,80
,2,-1.0,92
,3,-1.0,92
,4,-1.0,92
Security,5,94.51918,92
,2,-1.0,34
,3,-1.0,34
,4,-1.0,16
Dan,5,96.960045,12
Forsberg,5,96.862099,16
|,5,96.278206,26
Gi,5,96.278206,26
,4,-1.0,33
Wolf-Dietrich,5,96.51474,12
ae,5,37.15255,32
fea,5,32.456009,33
Niemi,5,96.335106,12
,2,-1.0,142
,3,-1.0,142
,4,-1.0,142
  ,5,95.0,142
,2,-1.0,321
,3,-1.0,321
,4,-1.0,321
 ,5,95.0,321
,2,-1.0,480
,3,-1.0,480
,4,-1.0,480
  ,5,95.0,480
