text,level,conf,height
,1,-1.0,792
,2,-1.0,586
,3,-1.0,586
,4,-1.0,586
 ,5,95.0,586
,2,-1.0,110
,3,-1.0,80
,4,-1.0,19
A,5,93.080124,17
TALE,5,93.080124,19
OF,5,95.084244,13
,4,-1.0,18
ENDURANCE,5,96.650314,18
AND,5,96.433418,13
Hope,5,57.880096,18
,4,-1.0,18
FROM,5,95.680252,18
A,5,94.345757,12
SURVIVOR,5,0.0,18
,3,-1.0,17
,4,-1.0,17
OF,5,95.31427,12
THE,5,95.31427,12
HOLOCAUST,5,96.232872,17
