text,level,conf,height
,1,-1.0,667
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
£\,5,0.0,29
AUTODESK,5,93.513863,16
,2,-1.0,37
,3,-1.0,27
,4,-1.0,18
|,5,36.599655,2
George,5,81.633667,26
Omura,5,81.633667,26
SB,5,6.435074,6
,4,-1.0,30
Bests,5,44.341431,30
;,5,30.291046,8
,2,-1.0,428
,3,-1.0,428
,4,-1.0,428
   ,5,95.0,428
,2,-1.0,64
,3,-1.0,64
,4,-1.0,64
"y,",5,0.0,39
fy,5,37.281208,64
0,5,54.191383,29
i,5,52.120861,16
N,5,0.0,13
N,5,66.64447,47
,2,-1.0,70
,3,-1.0,70
,4,-1.0,36
Mastering,5,96.451775,36
AutoCAD,5,91.815254,27
2015,5,91.815254,27
,4,-1.0,30
and,5,96.229759,29
AutoCAD,5,96.029373,27
LT,5,94.347389,29
2015,5,96.17382,27
,2,-1.0,111
,3,-1.0,111
,4,-1.0,111
  ,5,95.0,111
