text,level,conf,height
,1,-1.0,675
,2,-1.0,458
,3,-1.0,458
,4,-1.0,25
 ,5,95.0,25
,4,-1.0,433
    ,5,95.0,433
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
Randi/L.,5,38.470112,14
Derakhshani,5,93.174683,14
,2,-1.0,31
,3,-1.0,31
,4,-1.0,16
‘AUTODESK,5,21.522888,16
,4,-1.0,15
Saeed,5,0.0,6
Dariush,5,93.292343,14
Derakhshani,5,92.983192,15
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
Autodesk®,5,15.847466,21
,2,-1.0,48
,3,-1.0,48
,4,-1.0,48
3ds,5,92.841942,48
Max’,5,81.157608,46
,2,-1.0,22
,3,-1.0,22
,4,-1.0,22
ESSENTIALS,5,95.533844,22
,2,-1.0,25
,3,-1.0,25
,4,-1.0,25
Cisveex,5,24.741936,25
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
ey,5,39.766579,7
Bas,5,56.571423,28
