text,level,conf,height
,1,-1.0,720
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,145
,3,-1.0,145
,4,-1.0,67
BRIDGE,5,94.207352,67
,4,-1.0,67
ENGINEERING,5,88.762726,92
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,34
,3,-1.0,34
,4,-1.0,34
Construction,5,96.410622,34
and,5,96.410622,17
Maintenance,5,96.615074,34
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
EDITED,5,96.192352,14
BY,5,96.192352,14
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
CRC,5,95.807755,12
PRESS,5,95.557152,12
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
