text,level,conf,height
,1,-1.0,792
,2,-1.0,336
,3,-1.0,336
,4,-1.0,336
 ,5,95.0,336
,2,-1.0,95
,3,-1.0,95
,4,-1.0,42
Clojure,5,91.731247,42
for,5,96.647675,33
Machine,5,96.396751,32
,4,-1.0,41
Learning,5,96.866745,41
,2,-1.0,39
,3,-1.0,39
,4,-1.0,17
Successfully,5,93.760071,17
leverage,5,96.701134,17
advanced,5,96.96373,14
machine,5,96.580009,14
learning,5,96.407928,17
techniques,5,96.974495,17
,4,-1.0,18
using,5,96.929695,14
the,5,93.305199,14
Clojure,5,92.927132,18
ecosystem,5,96.262756,17
