text,level,conf,height
,1,-1.0,666
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
‘THE,5,89.181221,10
EXPERT'S,5,76.582703,10
VOICE®,5,59.240738,10
IN,5,59.240738,10
.NET,5,81.228699,10
,2,-1.0,354
,3,-1.0,354
,4,-1.0,354
     ,5,95.0,354
,2,-1.0,154
,3,-1.0,154
,4,-1.0,154
API,5,95.507607,85
Sec,5,37.305084,140
,2,-1.0,42
,3,-1.0,42
,4,-1.0,20
peeeeeeces,5,0.0,20
,4,-1.0,36
Securing,5,68.77243,45
ASPNETWebAPL,5,50.769173,45
,2,-1.0,26
,3,-1.0,26
,4,-1.0,11
LEARN,5,46.752872,28
TO,5,96.706413,28
SECURE,5,96.706413,28
YOUR,5,96.508202,28
ASP.NET,5,83.889893,28
,4,-1.0,11
WEB,5,89.590912,28
API,5,95.28167,28
SERVICES,5,95.741722,28
EFFECTIVELY,5,90.137085,28
,2,-1.0,34
,3,-1.0,34
,4,-1.0,16
Badrinarayanan,5,91.65657,16
"Lakshmiraghavan,",5,0.0,16
,4,-1.0,12
Foreword,5,96.699516,10
by,5,96.967712,12
Dominick,5,91.093788,10
"Baier,",5,63.15596,10
thinktecture,5,54.314667,10
,2,-1.0,47
,3,-1.0,47
,4,-1.0,19
CLis//144,5,0.0,19
141A,5,16.253418,29
LL,5,23.898842,29
Lh,5,43.550224,29
kbd,5,0.0,19
,4,-1.0,30
Apress,5,28.431664,30
