text,level,conf,height
,1,-1.0,500
,2,-1.0,500
,3,-1.0,500
,4,-1.0,500
   ,5,95.0,500
,2,-1.0,66
,3,-1.0,66
,4,-1.0,66
ust,5,90.786537,39
Mercy®,5,62.460487,77
,2,-1.0,83
,3,-1.0,83
,4,-1.0,12
A,5,94.240257,12
Story,5,94.240257,12
of,5,95.028946,12
Justi,5,65.421448,12
,4,-1.0,49
Bryan,5,96.85804,49
,2,-1.0,37
,3,-1.0,37
,4,-1.0,37
Stevenson,5,96.064735,37
,2,-1.0,17
,3,-1.0,17
,4,-1.0,17
 ,5,95.0,17
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
“Not,5,94.234711,8
since,5,96.31649,5
Atticus,5,82.25238,8
Finch,5,92.767029,8
has,5,92.767029,5
a,5,92.169571,5
fearless,5,91.204529,8
and,5,96.662315,8
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,127
,3,-1.0,127
,4,-1.0,10
committed,5,34.516518,8
lawyer,5,92.587509,10
made,5,96.854553,8
such,5,96.772949,6
a,5,95.04406,6
difference,5,81.086441,8
in,5,96.336617,5
the,5,87.721092,8
,4,-1.0,11
American,5,88.44313,7
South.,5,88.44313,8
Though,5,90.390678,11
larger,5,75.017403,11
than,5,96.874985,8
"life,",5,74.497963,9
Atticus,5,87.496536,7
,4,-1.0,10
exists,5,43.3606,8
only,5,47.100254,10
in,5,62.548763,5
fiction.,5,62.548763,8
Bryan,5,96.80455,10
"Stevenson,",5,93.648842,9
"however,",5,81.190247,9
,4,-1.0,11
is,5,58.048702,6
very,5,96.03006,8
much,5,96.411697,8
alive,5,96.171165,8
and,5,96.772545,8
doing,5,95.636429,10
God's,5,68.987076,8
work,5,96.943756,8
fighting,5,90.947853,11
,4,-1.0,11
for,5,89.979004,8
the,5,96.938034,8
"poor,",5,96.561279,8
the,5,96.813866,8
"oppressed,",5,96.524689,11
the,5,96.966812,8
"voiceless,",5,95.755539,9
the,5,86.712875,8
,4,-1.0,11
"vulnerable,",5,34.126144,8
the,5,91.056847,8
"outcast,",5,89.908997,7
and,5,94.078674,8
chose,5,93.665504,8
with,5,96.941566,8
no,5,94.847061,5
hope.,5,88.386429,11
,4,-1.0,11
inspiring,5,96.380478,8
and,5,93.30127,8
powerfal,5,85.099495,11
"story.""",5,68.204704,10
,4,-1.0,10
OWN,5,49.401405,9
GRISHAM,5,90.689903,10
,2,-1.0,34
,3,-1.0,34
,4,-1.0,34
  ,5,95.0,34
,2,-1.0,32
,3,-1.0,32
,4,-1.0,13
Read,5,96.326942,13
by,5,96.568863,25
the,5,96.808899,13
Author,5,96.662109,13
,4,-1.0,8
An,5,82.546806,8
Unabs,5,33.276573,8
Production,5,91.41851,8
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
a,5,91.644562,10
ae,5,40.603828,8
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
 ,5,95.0,7
,2,-1.0,500
,3,-1.0,500
,4,-1.0,500
  ,5,95.0,500
