text,level,conf,height
,1,-1.0,666
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
OREIL!,5,45.852222,15
,2,-1.0,110
,3,-1.0,110
,4,-1.0,44
Head,5,96.530914,44
First,5,96.357834,44
,4,-1.0,47
iPhone,5,93.300804,37
&,5,93.188904,37
iPad,5,96.37796,37
Development,5,96.37796,47
,2,-1.0,335
,3,-1.0,335
,4,-1.0,98
   ,5,95.0,98
,4,-1.0,74
  ,5,95.0,74
,4,-1.0,96
   ,5,95.0,96
,4,-1.0,67
  ,5,95.0,67
,2,-1.0,58
,3,-1.0,58
,4,-1.0,58
  ,5,95.0,58
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
Master,5,92.326538,9
=p,5,0.0,12
,2,-1.0,62
,3,-1.0,62
,4,-1.0,13
108,5,91.577858,9
design,5,96.003433,11
[Baal,5,0.0,12
,4,-1.0,16
principles,5,91.678391,12
(B35),5,25.918945,16
,4,-1.0,11
pe29),5,0.0,11
,4,-1.0,12
oS,5,44.833313,12
,2,-1.0,59
,3,-1.0,59
,4,-1.0,59
 ,5,95.0,59
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
‘Tap,5,89.958771,12
into,5,96.702881,9
the,5,96.979469,10
{Phone's,5,48.806923,9
,2,-1.0,92
,3,-1.0,92
,4,-1.0,9
;,5,27.422592,9
,4,-1.0,21
a,5,54.05471,21
GPS,5,96.853607,10
and,5,95.802338,10
camera,5,95.802338,8
,4,-1.0,13
+,5,71.125046,13
,4,-1.0,41
-,5,58.393829,16
),5,21.285446,41
,4,-1.0,14
@),5,59.352776,14
,2,-1.0,24
,3,-1.0,24
,4,-1.0,10
See,5,96.680283,9
how,5,96.804138,10
Marco,5,88.373795,10
,4,-1.0,9
saved,5,95.447166,9
his,5,89.838196,9
restaurant,5,96.788277,8
,2,-1.0,42
,3,-1.0,42
,4,-1.0,11
Basily,5,53.10714,11
manage,5,94.150452,10
,4,-1.0,12
big,5,92.738403,12
data,5,96.6063,10
in,5,95.677353,7
,4,-1.0,10
your,5,78.335175,9
apps,5,80.001068,10
,2,-1.0,9
,3,-1.0,9
,4,-1.0,9
with,5,96.919983,9
an,5,96.061905,7
,2,-1.0,119
,3,-1.0,119
,4,-1.0,119
  ,5,95.0,119
 ,5,95.0,15
,2,-1.0,20
,3,-1.0,20
,4,-1.0,20
Tracey,5,93.296242,20
Pilone,5,93.250084,16
&,5,93.112106,16
Dan,5,93.261742,16
Pilone,5,93.159164,16
with,5,95.590843,12
Paul,5,93.199371,12
Pilone,5,86.742188,12
and,5,96.926903,12
Brett,5,93.492363,12
McLaughlin,5,96.416191,15
