text,level,conf,height
,1,-1.0,612
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
Medieval,5,93.046402,12
and,5,96.985497,12
Renaissance,5,96.982552,11
Literary,5,96.894341,14
Studies,5,96.671616,11
,2,-1.0,25
,3,-1.0,25
,4,-1.0,9
General,5,94.336823,9
Editor:,5,75.620995,9
,4,-1.0,9
Albert,5,89.489235,9
"C,",5,43.588097,28
Labriola,5,95.824448,9
,2,-1.0,25
,3,-1.0,25
,4,-1.0,9
Advisory,5,96.539124,9
Editor:,5,95.934898,9
,4,-1.0,8
Foster,5,95.389137,8
Provost,5,66.128082,8
,2,-1.0,233
,3,-1.0,52
,4,-1.0,9
Editorial,5,94.538254,9
Board:,5,96.159721,9
,4,-1.0,10
Judith,5,93.28389,10
H.,5,53.70858,28
Anderson,5,96.873619,9
,4,-1.0,8
Diana,5,92.930176,8
Trevifio,5,34.843872,7
Benet,5,96.688332,7
,4,-1.0,9
Donald,5,95.233696,8
Cheney,5,95.423447,9
,3,-1.0,33
,4,-1.0,9
‘Ann,5,91.882515,7
Baynes,5,93.303879,9
Coiro,5,66.12822,5
,4,-1.0,10
Mary,5,96.091858,10
T.,5,88.023727,8
Crane,5,95.978508,9
,4,-1.0,8
Patrick,5,51.244171,8
Cullen,5,93.158066,28
,3,-1.0,138
,4,-1.0,8
A.C.,5,71.22908,8
Hamilton,5,94.899078,8
,4,-1.0,10
Margaret,5,93.305229,10
P.,5,83.536896,8
Hannay,5,91.188622,10
,4,-1.0,9
A.,5,91.197739,7
Kent,5,93.237427,8
Hieatt,5,39.081352,9
,4,-1.0,9
William,5,92.796524,9
B.,5,50.76273,28
Hunter,5,94.120979,8
,4,-1.0,9
Michael,5,94.01693,9
Lieb,5,96.564247,8
,4,-1.0,11
Thomas,5,76.402634,9
P.,5,85.98793,8
"Roche,",5,94.567688,10
Jr,5,73.052101,10
,4,-1.0,10
Mary,5,84.840973,10
Beth,5,96.790421,8
Rose,5,96.34256,7
,4,-1.0,10
John,5,93.233124,10
T.,5,86.496201,28
Shaweross,5,55.213249,9
,4,-1.0,9
John,5,88.348099,9
M.,5,70.400253,8
Steadman,5,96.930138,8
,4,-1.0,12
Humphrey,5,92.451698,12
Tonkin,5,92.451698,8
,4,-1.0,8
Susanne,5,95.985512,7
Woods,5,83.693352,8
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
 ,5,95.0,7
,2,-1.0,53
,3,-1.0,53
,4,-1.0,53
MILTON,5,96.212677,53
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
AND,5,96.363785,11
THE,5,95.654282,12
,2,-1.0,52
,3,-1.0,52
,4,-1.0,52
Retorie,5,52.483059,52
,2,-1.0,93
,3,-1.0,93
,4,-1.0,47
of,5,80.858704,47
,4,-1.0,39
Seal,5,67.192863,39
,2,-1.0,39
,3,-1.0,39
,4,-1.0,15
THOMAS,5,89.850494,15
,4,-1.0,15
KRANIDAS,5,92.815117,15
,2,-1.0,37
,3,-1.0,37
,4,-1.0,37
®,5,18.702911,37
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
"Prrrsounen,",5,8.247078,7
PENNSYLVANIA,5,36.649902,7
