text,level,conf,height
,1,-1.0,662
,2,-1.0,200
,3,-1.0,196
,4,-1.0,79
Office,5,96.637207,79
2013,5,96.811501,62
,4,-1.0,54
e——_—_—_«~—SO,5,0.0,54
,2,-1.0,35
,3,-1.0,35
,4,-1.0,15
Full,5,93.848686,12
color,5,96.709549,12
book,5,96.714264,12
plus,5,96.349457,15
,4,-1.0,15
online,5,87.477699,12
training,5,95.746208,15
course,5,96.991753,9
,2,-1.0,55
,3,-1.0,55
,4,-1.0,14
FREE,5,87.730194,11
1,5,87.730194,11
year,5,88.244415,11
access,5,68.29261,8
,4,-1.0,15
to,5,95.419922,32
online,5,92.102585,12
self-paced,5,92.102585,15
,4,-1.0,16
training,5,96.372765,16
via,5,96.47583,12
access,5,84.973282,8
code,5,96.335442,12
,2,-1.0,52
,3,-1.0,52
,4,-1.0,12
13,5,94.632385,12
interactive,5,95.991516,12
lessons,5,92.299728,12
,4,-1.0,13
cover,5,90.610237,9
the,5,96.913506,12
essentials,5,95.889137,12
of,5,96.914131,13
,4,-1.0,13
Office,5,93.606689,13
2013,5,96.978622,12
,2,-1.0,19
,3,-1.0,19
,4,-1.0,19
Faithe,5,92.321045,15
Wempen,5,90.7808,18
,2,-1.0,348
,3,-1.0,348
,4,-1.0,348
 ,5,95.0,348
