text,level,conf,height
,1,-1.0,666
,2,-1.0,108
,3,-1.0,108
,4,-1.0,36
The,5,95.65419,28
Machine,5,95.65419,28
Learning,5,96.13414,36
,4,-1.0,27
Solutions,5,96.272202,27
Architect,5,96.061874,27
,4,-1.0,28
Handbook,5,96.274529,28
,2,-1.0,57
,3,-1.0,57
,4,-1.0,57
Create,5,96.669144,12
machine,5,96.991371,12
learning,5,92.958214,16
platforms,5,92.958214,16
to,5,96.973694,10
run,5,96.830147,9
solutions,5,93.920578,12
WN,5,31.26899,57
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
in,5,94.905441,9
an,5,93.992218,9
enterprise,5,93.992218,14
setting,5,95.741531,14
,2,-1.0,132
,3,-1.0,132
,4,-1.0,132
 ,5,95.0,132
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
 ,5,95.0,7
,2,-1.0,287
,3,-1.0,287
,4,-1.0,287
 ,5,95.0,287
,2,-1.0,30
,3,-1.0,30
,4,-1.0,30
David,5,96.807037,14
Ping,5,96.991531,17
>,5,94.872017,29
