text,level,conf,height
,1,-1.0,648
,2,-1.0,188
,3,-1.0,188
,4,-1.0,58
Disaster,5,96.452805,47
"Recovery,",5,95.069328,57
,4,-1.0,58
Crisis,5,96.978142,47
"Response,",5,95.097031,57
,4,-1.0,58
8,5,56.467125,46
Business,5,93.589188,48
Continuity,5,96.92942,57
,2,-1.0,308
,3,-1.0,308
,4,-1.0,126
  ,5,95.0,126
  ,5,95.0,41
,4,-1.0,168
  ,5,95.0,168
,2,-1.0,140
,3,-1.0,136
,4,-1.0,136
:,5,1.729843,3
er,5,46.613258,71
hy,5,41.859528,54
ae,5,41.785728,107
_,5,8.180527,7
,4,-1.0,86
mg,5,17.577911,86
an,5,52.081013,31
r,5,30.613609,48
,2,-1.0,25
,3,-1.0,25
,4,-1.0,25
JAMIE,5,93.209908,14
WATTER,5,92.5159,15
s,5,56.841606,12
Apress,5,91.288895,25
