text,level,conf,height
,1,-1.0,677
,2,-1.0,46
,3,-1.0,46
,4,-1.0,18
MACHINE,5,96.565147,18
LEARNING,5,96.122635,18
AND,5,96.718246,18
DATA,5,96.867844,18
SCIENCE,5,96.608025,18
,4,-1.0,18
IN,5,95.393768,18
THE,5,95.393768,18
POWER,5,95.968292,18
GENERATION,5,95.196922,18
INDUSTRY,5,95.196922,18
,2,-1.0,17
,3,-1.0,17
,4,-1.0,17
Best,5,96.419434,15
"Practices,",5,96.466225,17
"Tools,",5,96.701149,17
and,5,96.686905,15
Case,5,96.686905,15
Studies,5,96.793297,15
,2,-1.0,33
,3,-1.0,33
,4,-1.0,11
Edited,5,95.794388,9
by,5,95.551971,11
,4,-1.0,19
Patrick,5,93.246407,14
Bangert,5,85.189255,19
,2,-1.0,665
,3,-1.0,665
,4,-1.0,665
 ,5,95.0,665
