text,level,conf,height
,1,-1.0,792
,2,-1.0,145
,3,-1.0,102
,4,-1.0,45
Antonio,5,33.189682,45
,4,-1.0,88
Damasio,5,87.923485,88
,2,-1.0,225
,3,-1.0,29
,4,-1.0,29
The,5,96.051491,29
,3,-1.0,36
,4,-1.0,36
FEELING,5,96.391457,36
of,5,96.786865,29
,3,-1.0,36
,4,-1.0,36
WHAT,5,96.366341,35
HAPPENS,5,96.202255,36
,3,-1.0,75
,4,-1.0,36
Body,5,96.906815,36
and,5,96.844345,25
Emotion,5,96.306335,24
in,5,96.306335,20
the,5,96.676056,26
,4,-1.0,37
Making,5,96.214668,37
of,5,96.960869,34
Consciousness,5,96.806892,26
,2,-1.0,600
,3,-1.0,600
,4,-1.0,600
 ,5,95.0,600
