text,level,conf,height
,1,-1.0,684
,2,-1.0,48
,3,-1.0,48
,4,-1.0,26
Jean-Claude,5,93.210243,20
Bolay,5,92.984512,26
-,5,45.078842,34
Silvia,5,93.250633,20
Hostettler,5,89.862259,20
,4,-1.0,20
Eileen,5,93.222466,20
Hazboun,5,92.620415,20
Editors,5,41.116325,20
,2,-1.0,6
,3,-1.0,6
,4,-1.0,6
 ,5,95.0,6
,2,-1.0,424
,3,-1.0,424
,4,-1.0,424
 ,5,95.0,424
,2,-1.0,152
,3,-1.0,152
,4,-1.0,50
Technologies,5,96.799263,50
,4,-1.0,40
for,5,96.961281,40
Sustainable,5,96.770683,40
,4,-1.0,50
Development,5,96.716156,50
,2,-1.0,26
,3,-1.0,26
,4,-1.0,26
AWay,5,91.483826,25
to,5,93.470711,17
Reduce,5,93.470711,20
Poverty?,5,96.789902,25
,2,-1.0,34
,3,-1.0,34
,4,-1.0,34
a,5,86.902634,29
Springer,5,96.228935,31
