text,level,conf,height
,1,-1.0,648
,2,-1.0,35
,3,-1.0,35
,4,-1.0,35
 ,5,95.0,35
,2,-1.0,23
,3,-1.0,23
,4,-1.0,23
_,5,0.0,4
et,5,0.0,10
A,5,44.303188,12
HITILTTLULLLYLLLL,5,0.0,23
"|,",5,38.785015,38
,2,-1.0,189
,3,-1.0,189
,4,-1.0,61
Objective-C,5,96.55822,61
,4,-1.0,61
Quick,5,96.841583,53
Syntax,5,96.641327,61
,4,-1.0,49
Reference,5,96.54538,49
,2,-1.0,59
,3,-1.0,59
,4,-1.0,59
©,5,34.387268,59
,2,-1.0,54
,3,-1.0,54
,4,-1.0,14
oRLEAee,5,0.0,14
,4,-1.0,16
Matthew,5,95.720375,13
Campbell,5,94.402946,16
,2,-1.0,47
,3,-1.0,47
,4,-1.0,19
LLL,5,0.0,18
ssid,5,0.0,19
dd,5,0.0,18
bddddaale,5,0.0,19
,4,-1.0,29
Apress”,5,62.374519,29
