text,level,conf,height
,1,-1.0,613
,2,-1.0,97
,3,-1.0,97
,4,-1.0,36
RENAISSANCE,5,96.071915,36
,4,-1.0,45
LITERATURE,5,96.427437,45
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
Siobhan,5,96.908905,18
Keenan,5,96.920509,17
,2,-1.0,613
,3,-1.0,613
,4,-1.0,613
 ,5,95.0,613
,2,-1.0,363
,3,-1.0,363
,4,-1.0,14
m,5,83.306717,14
,4,-1.0,13
Qa,5,22.316452,13
,4,-1.0,19
=,5,53.419769,19
,4,-1.0,12
ion,5,24.768028,12
,4,-1.0,11
e,5,9.843819,11
,4,-1.0,21
@,5,39.848473,21
,4,-1.0,11
>,5,69.25988,11
,4,-1.0,16
@),5,52.752007,16
,4,-1.0,7
=,5,59.611511,7
,4,-1.0,20
=,5,42.070992,20
,4,-1.0,12
iS),5,0.0,12
,4,-1.0,19
2),5,65.336784,19
,4,-1.0,17
Q,5,75.433792,17
,4,-1.0,11
c,5,7.126801,11
,4,-1.0,20
=,5,48.216549,20
,4,-1.0,12
©,5,51.207657,12
,4,-1.0,11
o,5,65.727798,11
