text,level,conf,height
,1,-1.0,852
,2,-1.0,79
,3,-1.0,79
,4,-1.0,22
Section,5,96.745346,17
Properties,5,96.596382,22
and,5,96.988571,17
,4,-1.0,19
Member,5,93.292473,17
Resistances,5,92.707825,17
to,5,93.114227,15
Eurocode,5,92.941933,16
3,5,96.87487,17
,4,-1.0,21
"(UB,",5,96.286125,20
UC,5,96.695816,17
and,5,96.641884,16
Hollow,5,96.641884,17
Sections),5,96.443375,20
,2,-1.0,180
,3,-1.0,180
,4,-1.0,86
TL,5,14.528801,86
,4,-1.0,78
Oot,5,0.0,78
,2,-1.0,29
,3,-1.0,29
,4,-1.0,11
Prepared,5,93.277924,10
&,5,93.260521,8
Published,5,96.767242,9
by,5,96.983986,8
,4,-1.0,14
The,5,96.158913,12
Steel,5,94.575615,13
Construction,5,96.921898,13
Institute,5,95.939819,13
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
{in,5,18.850487,7
association,5,40.83667,6
with,5,78.024559,7
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
British,5,96.765778,11
Steel,5,85.344307,11
ple,5,93.214577,14
,2,-1.0,27
,3,-1.0,27
,4,-1.0,8
and,5,88.709724,8
,4,-1.0,12
‘The,5,95.064774,10
British,5,93.286507,11
Constructional,5,92.378189,11
Steelwork,5,70.975266,11
Ass«,5,61.547028,11
,2,-1.0,852
,3,-1.0,852
,4,-1.0,852
 ,5,95.0,852
