text,level,conf,height
,1,-1.0,792
,2,-1.0,416
,3,-1.0,416
,4,-1.0,416
   ,5,95.0,416
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
Community,5,95.706001,14
Experience,5,96.594048,13
Distilled,5,95.951729,10
,2,-1.0,89
,3,-1.0,89
,4,-1.0,42
Learning,5,93.142998,42
PrimeFaces,5,92.97403,32
,4,-1.0,41
Extensions,5,96.843346,32
Development,5,96.450058,41
,2,-1.0,34
,3,-1.0,34
,4,-1.0,34
Sudheer,5,93.043282,19
Jonna,5,96.565178,18
[,5,86.406273,30
],5,8.887955,30
open:,5,8.887955,20
source?,5,51.233212,28
