text,level,conf,height
,1,-1.0,667
,2,-1.0,218
,3,-1.0,218
,4,-1.0,218
  ,5,95.0,218
,2,-1.0,234
,3,-1.0,234
,4,-1.0,17
LH4,5,0.0,17
,4,-1.0,52
Machine,5,95.892052,41
Learning,5,95.892052,51
,4,-1.0,42
for,5,96.65834,42
Economics,5,96.696602,40
,4,-1.0,41
and,5,96.499893,41
Finance,5,96.115135,40
in,5,96.911919,39
,4,-1.0,41
TensorFlow,5,92.242882,41
2,5,97.02449,30
,2,-1.0,52
,3,-1.0,52
,4,-1.0,24
Deep,5,96.966095,22
Learning,5,96.406258,23
Models,5,96.843277,18
for,5,96.798836,18
Research,5,95.813622,18
,4,-1.0,24
and,5,96.876442,18
Industry,5,96.805519,24
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
Isaiah,5,93.125122,18
Hull,5,96.655838,18
,2,-1.0,578
,3,-1.0,578
,4,-1.0,578
 ,5,95.0,578
