text,level,conf,height
,1,-1.0,666
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
THE,5,86.711327,10
EXPERT'S,5,34.142166,10
VOICE?,5,22.335892,10
IN,5,63.1605,10
NETWORKING,5,74.00811,10
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
_-,5,0.0,3
ct,5,27.260887,9
A,5,0.0,12
ITMATSITTTTTLLLYTT,5,0.0,21
"LS,",5,0.0,8
,2,-1.0,186
,3,-1.0,186
,4,-1.0,52
Practical,5,93.292671,52
IPv6,5,89.58017,52
,4,-1.0,53
for,5,95.414452,45
Windows,5,96.807991,53
,4,-1.0,53
Administrators,5,95.704193,53
,2,-1.0,40
,3,-1.0,40
,4,-1.0,11
GET,5,96.348763,10
UP,5,96.388794,9
TO,5,87.760269,9
SPEED,5,84.382042,10
ON,5,96.915604,11
THE,5,96.915604,9
FUTURE,5,79.367706,9
OF,5,93.519531,9
,4,-1.0,11
THE,5,91.517181,9
INTERNET,5,96.288162,9
WITH,5,95.647118,9
A,5,95.647118,28
"FAST,",5,96.090179,11
PRACTICAL,5,96.167625,10
,4,-1.0,10
REFERENCE,5,84.386833,10
TO,5,93.157516,10
IPv6,5,56.118603,10
,2,-1.0,31
,3,-1.0,31
,4,-1.0,16
Edward,5,96.620476,13
Horley,5,96.78373,16
,4,-1.0,12
Foreword,5,96.064865,10
by,5,94.366371,11
Stephen,5,93.129265,12
L.,5,86.141891,10
Rose,5,96.607735,10
,2,-1.0,46
,3,-1.0,46
,4,-1.0,19
CL///////,5,0.0,19
111,5,0.0,32
LL,5,0.0,32
hha,5,9.911049,19
,4,-1.0,29
Apress°,5,16.032166,29
