text,level,conf,height
,1,-1.0,692
,2,-1.0,118
,3,-1.0,118
,4,-1.0,91
~,5,64.28418,64
ARCHITECTURES,5,96.647263,91
,4,-1.0,35
FOR,5,96.734535,31
COMPUTER,5,96.95768,40
VISION,5,96.999649,31
,2,-1.0,49
,3,-1.0,49
,4,-1.0,49
From,5,96.823097,20
Algorithm,5,96.480507,32
to,5,96.738945,17
Chip,5,96.738945,29
with,5,96.202019,32
Verilog,5,50.743504,49
,2,-1.0,362
,3,-1.0,362
,4,-1.0,362
 ,5,95.0,362
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
Hong,5,96.654861,21
Jeong,5,96.760872,21
,2,-1.0,241
,3,-1.0,241
,4,-1.0,241
 ,5,95.0,241
