text,level,conf,height
,1,-1.0,792
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
SIXTH,5,96.86599,15
EDITION,5,96.209961,15
,2,-1.0,51
,3,-1.0,51
,4,-1.0,51
ENGINEERING,5,96.699059,51
SURVEYING,5,96.605614,51
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
W.,5,92.105949,20
SCHOFIELD,5,96.638519,21
AND,5,93.298706,21
M.,5,53.934864,20
BREACH,5,96.88726,21
,2,-1.0,26
,3,-1.0,32
,4,-1.0,26
=o,5,0.0,32
,2,-1.0,792
,3,-1.0,792
,4,-1.0,792
 ,5,95.0,792
