text,level,conf,height
,1,-1.0,331
,2,-1.0,53
,3,-1.0,53
,4,-1.0,26
Enterprise,5,96.69323,26
,4,-1.0,27
Software,5,96.920021,21
Delivery,5,96.572189,26
,2,-1.0,29
,3,-1.0,29
,4,-1.0,13
Bringing,5,87.113663,13
Agility,5,39.328369,13
and,5,48.787605,9
Efficiency,5,48.318062,12
to,5,77.589851,9
the,5,77.589851,10
,4,-1.0,13
Global,5,57.909298,10
Software,5,57.909298,10
Supply,5,94.670769,13
Chain,5,94.236168,9
,2,-1.0,320
,3,-1.0,320
,4,-1.0,320
   ,5,95.0,320
,2,-1.0,22
,3,-1.0,22
,4,-1.0,9
Alan,5,75.0466,9
W.,5,85.938995,9
Brown,5,95.597084,9
,4,-1.0,7
Foxonerd,5,0.203094,6
by,5,41.51931,28
Ma,5,62.750481,6
Roy,5,62.223892,7
