text,level,conf,height
,1,-1.0,720
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
Brian,5,93.297997,9
H.,5,89.222954,9
Kaye,5,96.957108,12
,2,-1.0,32
,3,-1.0,32
,4,-1.0,15
A,5,94.211594,12
Random,5,94.308319,13
Walk,5,95.291931,12
Through,5,91.183372,15
,4,-1.0,13
Fractal,5,96.725777,13
Dimensions,5,86.816284,12
