text,level,conf,height
,1,-1.0,664
,2,-1.0,11
,3,-1.0,11
,4,-1.0,11
COMPUTER,5,96.202835,11
ENGINEERING,5,96.618233,11
SERIES,5,96.637032,11
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,97
,3,-1.0,97
,4,-1.0,36
Software,5,96.005219,36
,4,-1.0,36
Architecture,5,96.079201,36
2,5,96.955994,34
,2,-1.0,45
,3,-1.0,45
,4,-1.0,19
Edited,5,96.538452,15
by,5,96.860901,19
,4,-1.0,15
Mourad,5,93.296402,15
Chabane,5,92.058006,15
Oussalah,5,92.366768,15
,2,-1.0,35
,3,-1.0,35
,4,-1.0,35
ist,5,15.251228,35
WILEY,5,96.621437,21
