text,level,conf,height
,1,-1.0,504
,2,-1.0,88
,3,-1.0,88
,4,-1.0,40
THE,5,96.829079,25
QUEST,5,95.599442,40
FOR,5,96.098221,25
,4,-1.0,34
THE,5,96.716339,26
ORIGINS,5,95.985306,33
OF,5,96.801476,25
,2,-1.0,34
,3,-1.0,34
,4,-1.0,34
VEDIC,5,92.572937,34
CULTURE,5,95.320213,34
,2,-1.0,49
,3,-1.0,49
,4,-1.0,22
The,5,96.247467,18
Indo-Aryan,5,96.034248,22
,4,-1.0,22
Migration,5,96.507462,22
Debate,5,96.74588,19
,2,-1.0,167
,3,-1.0,167
,4,-1.0,167
 ,5,95.0,167
,2,-1.0,19
,3,-1.0,19
,4,-1.0,19
EDWIN,5,96.623421,19
BRYANT,5,96.238693,19
