text,level,conf,height
,1,-1.0,792
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
BOLLINGEN,5,91.645859,7
SERIES,5,92.899788,7
XCIX,5,79.544724,7
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
-,5,0.0,15
