text,level,conf,height
,1,-1.0,667
,2,-1.0,222
,3,-1.0,222
,4,-1.0,222
 ,5,95.0,222
,2,-1.0,51
,3,-1.0,51
,4,-1.0,24
Program,5,96.858002,23
Controls,5,94.983505,19
and,5,96.833939,18
Views,5,96.72348,17
,4,-1.0,23
for,5,96.660675,19
"iPhone,",5,96.660675,21
"iPad,",5,96.501907,21
and,5,96.270416,18
Mac,5,96.946114,17
Apps,5,96.903305,22
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
 ,5,95.0,18
,2,-1.0,6
,3,-1.0,6
,4,-1.0,6
 ,5,95.0,6
,2,-1.0,442
,3,-1.0,442
,4,-1.0,442
 ,5,95.0,442
,2,-1.0,30
,3,-1.0,30
,4,-1.0,30
 ,5,95.0,30
