text,level,conf,height
,1,-1.0,485
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
Pamela,5,79.1017,14
O.,5,79.1017,29
Long,5,95.323425,14
,2,-1.0,23
,3,-1.0,23
,4,-1.0,23
"Openness,",5,96.04866,22
"Secrecy,",5,96.873695,22
Authorship,5,96.353737,22
,2,-1.0,44
,3,-1.0,44
,4,-1.0,44
i,5,26.92955,44
,2,-1.0,177
,3,-1.0,177
,4,-1.0,177
    ,5,95.0,177
,2,-1.0,87
,3,-1.0,87
,4,-1.0,11
‘Technical,5,85.585548,11
Arts,5,76.75248,9
,4,-1.0,10
and,5,83.559296,10
the,5,89.368469,10
Culture,5,85.707359,10
of,5,72.775551,9
,4,-1.0,13
Knowledge,5,59.199314,13
from,5,95.129646,10
,4,-1.0,13
Antiquity,5,31.107826,12
to,5,31.107826,29
the,5,95.798172,10
,4,-1.0,10
Renaissance,5,94.713348,10
,2,-1.0,11
,3,-1.0,11
,4,-1.0,11
 ,5,95.0,11
,2,-1.0,9
,3,-1.0,9
,4,-1.0,9
 ,5,95.0,9
