text,level,conf,height
,1,-1.0,792
,2,-1.0,426
,3,-1.0,426
,4,-1.0,426
 ,5,95.0,426
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
Commun,5,81.958008,10
ity,5,95.586777,12
Experience,5,95.586777,12
Distilled,5,94.802963,10
,2,-1.0,103
,3,-1.0,103
,4,-1.0,35
Socket.IO,5,56.618683,35
Real-time,5,96.398376,34
Web,5,96.322868,34
,4,-1.0,44
Application,5,96.521606,44
Development,5,95.794724,44
,2,-1.0,33
,3,-1.0,33
,4,-1.0,33
Rohit,5,96.933914,17
Rai,5,96.896217,17
[,5,89.572571,28
]open,5,47.27581,28
source’?,5,23.807861,19
