text,level,conf,height
,1,-1.0,648
,2,-1.0,27
,3,-1.0,27
,4,-1.0,27
EE,5,39.195335,27
Microsoft,5,91.05899,18
,2,-1.0,111
,3,-1.0,111
,4,-1.0,61
Building,5,96.809494,61
Cloud,5,96.819946,47
Apps,5,96.453491,59
,4,-1.0,48
with,5,96.875046,47
Microsoft,5,96.10556,47
Azure,5,95.507851,45
,2,-1.0,65
,3,-1.0,65
,4,-1.0,32
Best,5,96.91925,23
practices,5,96.830231,31
for,5,92.208,25
"DevOps,",5,90.828232,31
data,5,96.814651,25
,4,-1.0,32
"storage,",5,96.88356,28
high,5,97.010101,32
"availability,",5,96.554108,32
and,5,96.515457,25
more,5,96.412567,17
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
@,5,26.862953,18
,2,-1.0,37
,3,-1.0,35
,4,-1.0,19
Scott,5,96.769852,14
"Guthrie,",5,96.599586,34
Mark,5,96.735481,15
"Simms,",5,94.233597,16
Tom,5,90.617538,14
Dykstra,5,76.005157,19
,4,-1.0,17
Rick,5,96.712341,14
"Anderson,",5,96.127647,17
Mike,5,96.586754,15
Wasson,5,96.711014,14
,2,-1.0,198
,3,-1.0,198
,4,-1.0,198
@,5,89.795273,45
Professional,5,96.554314,141
