text,level,conf,height
,1,-1.0,658
,2,-1.0,59
,3,-1.0,61
,4,-1.0,59
Basics,5,96.621284,59
2,5,96.908585,8
,2,-1.0,51
,3,-1.0,51
,4,-1.0,16
Patrick,5,93.956451,13
"Ciccarelli,",5,94.797798,26
Christina,5,95.15509,26
"Faulkner,",5,96.589027,14
Jerry,5,95.182526,16
"FitzGerald,",5,94.839645,14
,4,-1.0,16
Alan,5,96.132202,13
"Dennis,",5,96.918106,14
David,5,96.40799,13
"Groth,",5,82.211914,14
onc,5,76.559906,9
Toby,5,93.251564,16
Skandier,5,91.072235,13
with,5,95.334076,10
,4,-1.0,12
Frank,5,77.729408,12
Miller,5,95.380249,12
,2,-1.0,658
,3,-1.0,658
,4,-1.0,658
 ,5,95.0,658
