text,level,conf,height
,1,-1.0,760
,2,-1.0,24
,3,-1.0,24
,4,-1.0,24
PICTURING,5,95.572182,24
YIDDISH,5,96.278999,24
,2,-1.0,84
,3,-1.0,84
,4,-1.0,24
"Gender,",5,96.437927,21
"Identity,",5,96.275314,24
and,5,96.212204,18
Memory,5,96.212204,24
,4,-1.0,18
in,5,94.596405,17
the,5,94.596405,18
Illustrated,5,63.943539,18
Yiddish,5,96.833015,18
Books,5,96.964363,18
,4,-1.0,24
of,5,96.955185,17
Renaissance,5,96.688927,18
Italy,5,53.951054,24
,2,-1.0,3
,3,-1.0,3
,4,-1.0,3
 ,5,95.0,3
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,36
,3,-1.0,36
,4,-1.0,14
by,5,62.620918,14
,4,-1.0,13
DIANE,5,92.796394,12
WOLFTHAL,5,91.037766,13
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
BRILL,5,90.94249,13
