text,level,conf,height
,1,-1.0,664
,2,-1.0,212
,3,-1.0,212
,4,-1.0,212
 ,5,95.0,212
,2,-1.0,23
,3,-1.0,23
,4,-1.0,23
A,5,93.278732,21
Clinician’s,5,91.778961,23
Guide,5,96.710625,23
to,5,96.734459,19
,2,-1.0,100
,3,-1.0,100
,4,-1.0,49
Binge,5,96.745155,49
Eating,5,96.251244,49
,4,-1.0,40
Disorder,5,96.676582,40
,2,-1.0,82
,3,-1.0,82
,4,-1.0,15
Edited,5,95.895454,12
by,5,95.895454,15
,4,-1.0,18
June,5,96.665657,17
"Alexander,",5,96.919289,17
,4,-1.0,54
Andrea,5,93.296196,14
B.,5,88.083183,14
Goldschmidt,5,96.821106,14
iQ,5,34.435989,54
,4,-1.0,18
and,5,93.838875,11
Daniel,5,96.892235,14
Le,5,96.892784,14
Grange,5,96.511383,18
