text,level,conf,height
,1,-1.0,648
,2,-1.0,22
,3,-1.0,22
,4,-1.0,22
_,5,43.316174,3
20,5,21.138489,5
tr,5,0.0,13
TILT,5,0.0,38
TILLEY,5,0.0,22
"g,",5,0.0,38
,2,-1.0,123
,3,-1.0,123
,4,-1.0,53
ASP.NET,5,0.0,53
MVC,5,96.326355,53
4,5,96.425934,50
,4,-1.0,52
and,5,95.639908,45
the,5,95.639908,45
Web,5,96.358086,52
API,5,96.221184,51
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
Building,5,96.86792,21
a,5,96.86792,13
REST,5,96.953491,17
Service,5,96.670395,17
from,5,96.950089,17
Start,5,96.745857,17
to,5,96.745857,16
Finish,5,96.888771,17
,2,-1.0,118
,3,-1.0,40
,4,-1.0,10
‘BUILD,5,85.30806,9
CUTTING-EDGE,5,77.383804,10
REST,5,96.43277,10
,4,-1.0,10
‘SERVICES,5,80.239159,10
WITH,5,93.303291,30
ASPNET,5,74.468346,10
WEB,5,95.573402,10
API,5,82.765465,10
,4,-1.0,10
‘AND,5,65.705475,30
ASPNET,5,82.981918,30
MVC,5,77.645905,10
4,5,77.645905,10
,3,-1.0,13
,4,-1.0,13
Jamie,5,95.414452,13
Kurtz,5,96.575859,13
,2,-1.0,47
,3,-1.0,47
,4,-1.0,19
LLL,5,2.872047,19
LLL,5,2.872047,32
Ld,5,23.005516,32
dd,5,48.565426,32
dddddglsse,5,0.0,19
,4,-1.0,29
Apress”,5,52.744423,29
