text,level,conf,height
,1,-1.0,792
,2,-1.0,130
,3,-1.0,130
,4,-1.0,43
SYRUP.,5,37.863991,43
RECIPES,5,64.624649,39
,4,-1.0,25
“for,5,38.639927,25
all-natural,5,96.410637,19
,4,-1.0,21
"pop,",5,96.961754,17
"floats,",5,96.529091,19
"cocktails,",5,96.853966,20
,4,-1.0,17
and,5,96.42485,17
more,5,96.945374,12
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
with,5,95.850182,13
Lynn,5,95.737732,16
Marie,5,93.052994,13
Hulsman,5,90.312721,13
,2,-1.0,475
,3,-1.0,475
,4,-1.0,475
 ,5,95.0,475
