text,level,conf,height
,1,-1.0,612
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,38
,3,-1.0,38
,4,-1.0,15
IN,5,96.153946,15
SEARCH,5,96.137817,15
OF,5,96.634857,15
,4,-1.0,15
HUMAN,5,96.789322,15
NATURE,5,96.429024,14
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
Mary,5,93.306252,11
E.,5,92.029411,11
Clark,5,96.78521,12
,2,-1.0,39
,3,-1.0,39
,4,-1.0,20
Also,5,96.232002,16
available,5,96.065407,16
as,5,96.065407,12
a,5,96.986145,12
printed,5,96.803909,20
book,5,96.704384,16
,4,-1.0,14
see,5,96.032349,11
title,5,96.979622,14
verso,5,96.112267,11
for,5,96.112267,14
ISBN,5,96.822189,14
details,5,92.674355,14
,2,-1.0,136
,3,-1.0,136
,4,-1.0,136
 ,5,95.0,136
