text,level,conf,height
,1,-1.0,792
,2,-1.0,31
,3,-1.0,31
,4,-1.0,31
Undergraduate,5,96.74749,27
Texts,5,96.89109,21
in,5,96.873993,20
Mathematics,5,96.270309,23
,2,-1.0,4
,3,-1.0,4
,4,-1.0,4
 ,5,95.0,4
,2,-1.0,33
,3,-1.0,33
,4,-1.0,33
M.,5,89.689682,26
A.,5,96.830162,26
Armstrong,5,96.350189,33
,2,-1.0,41
,3,-1.0,41
,4,-1.0,41
Basic,5,96.695457,33
Topology,5,96.166397,41
,2,-1.0,792
,3,-1.0,792
,4,-1.0,792
  ,5,95.0,792
,2,-1.0,35
,3,-1.0,35
,4,-1.0,35
D,5,45.41494,34
Springer,5,96.357285,27
,2,-1.0,28
,3,-1.0,28
,4,-1.0,28
 ,5,95.0,28
