text,level,conf,height
,1,-1.0,667
,2,-1.0,31
,3,-1.0,31
,4,-1.0,10
247,5,95.692856,10
,4,-1.0,14
Advances,5,95.354515,11
in,5,96.833908,11
Polymer,5,96.44133,14
Science,5,95.903168,11
,2,-1.0,79
,3,-1.0,79
,4,-1.0,10
Editorial,5,94.535095,10
Board:,5,96.776978,10
,4,-1.0,11
‘A.,5,60.425083,9
Abe,5,90.779045,9
-,5,87.13372,29
A.C.,5,1.612358,9
Albertsson,5,47.593494,9
-,5,85.125771,29
K.,5,53.01096,10
Dusek,5,70.738403,10
-,5,86.27166,29
J.,5,91.944366,11
Genzer,5,78.338478,10
,4,-1.0,13
WAH.,5,33.65123,10
de,5,95.810158,9
Jeu,5,57.614471,11
-,5,57.614471,29
S.,5,66.232903,10
Kobayashi,5,92.096207,13
-,5,92.096207,29
K.-S.,5,55.402225,10
Lee,5,93.240784,10
-,5,85.552956,29
L.,5,87.155655,10
Leibler,5,91.078499,10
,4,-1.0,13
‘TE.,5,33.778206,10
Long,5,93.182762,13
-,5,90.39212,29
"I,",5,87.15416,10
Manners,5,90.506897,10
-,5,85.171143,29
M.,5,85.171143,10
Moller,5,67.580956,10
-,5,92.211533,29
E.M.,5,90.39711,10
Terentjev,5,90.026299,13
,4,-1.0,13
M.,5,79.58316,10
Vicent,5,91.209129,10
-,5,88.722824,29
B.,5,88.722824,10
Voit,5,93.244926,10
-,5,87.333038,29
G.,5,87.333038,29
Wegner,5,93.225967,13
-,5,67.724274,29
U.,5,75.77005,10
Wiesner,5,96.650925,10
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
 ,5,95.0,10
,2,-1.0,27
,3,-1.0,27
,4,-1.0,27
  ,5,95.0,27
