text,level,conf,height
,1,-1.0,634
,2,-1.0,59
,3,-1.0,59
,4,-1.0,59
 ,5,95.0,59
,2,-1.0,87
,3,-1.0,87
,4,-1.0,30
Automate,5,96.793427,28
with,5,96.511429,30
,4,-1.0,44
Grunt,5,96.66613,44
,2,-1.0,72
,3,-1.0,72
,4,-1.0,20
The,5,96.953232,20
Build,5,96.615379,20
Tool,5,96.762405,20
,4,-1.0,42
for,5,96.733871,20
JavaScript,5,96.733871,25
—,5,63.510681,35
,2,-1.0,170
,3,-1.0,170
,4,-1.0,170
 ,5,95.0,170
,2,-1.0,280
,3,-1.0,280
,4,-1.0,280
 ,5,95.0,280
,2,-1.0,43
,3,-1.0,43
,4,-1.0,20
Brian,5,93.284714,15
P.,5,93.122589,15
Hogan,5,96.371605,20
,4,-1.0,14
Edited,5,96.241714,10
by,5,96.874565,13
Susannah,5,96.981903,10
Davidson,5,93.306236,10
Pfalzer,5,92.703407,14
