text,level,conf,height
,1,-1.0,648
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,26
,3,-1.0,26
,4,-1.0,26
Same-Sex,5,96.239204,25
Desire,5,96.47242,25
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
A,5,96.979324,13
Sourcebook,5,96.788597,14
of,5,96.948746,14
"Texts,",5,96.811729,14
1470-1650,5,92.155205,13
,2,-1.0,31
,3,-1.0,31
,4,-1.0,14
edited,5,96.881111,11
by,5,96.954338,14
,4,-1.0,12
Kenneth,5,96.518921,12
Borris,5,95.738457,12
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
Also,5,96.497513,16
available,5,96.378189,16
as,5,95.90715,12
a,5,95.90715,12
printed,5,96.169373,21
book,5,96.886017,16
,2,-1.0,63
,3,-1.0,63
,4,-1.0,63
 ,5,95.0,63
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
see,5,95.545471,10
title,5,96.702263,14
verso,5,96.692055,10
for,5,96.952133,14
ISBN,5,96.618279,14
details,5,96.618279,14
