text,level,conf,height
,1,-1.0,648
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,100
,3,-1.0,100
,4,-1.0,34
Principles,5,96.921539,34
of,5,96.703125,25
,4,-1.0,25
"t""|",5,0.0,21
Soil,5,71.928833,25
and,5,96.705925,24
Plant,5,96.654243,24
,4,-1.0,25
Water,5,96.204445,25
Relations,5,96.277107,25
,2,-1.0,77
,3,-1.0,77
,4,-1.0,77
 ,5,95.0,77
,2,-1.0,76
,3,-1.0,76
,4,-1.0,76
 ,5,95.0,76
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,444
,3,-1.0,444
,4,-1.0,444
 ,5,95.0,444
,2,-1.0,40
,3,-1.0,40
,4,-1.0,40
 ,5,95.0,40
,2,-1.0,35
,3,-1.0,35
,4,-1.0,35
 ,5,95.0,35
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
