text,level,conf,height
,1,-1.0,666
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
SIXTH,5,67.828667,12
EDITION,5,95.729324,12
,2,-1.0,80
,3,-1.0,80
,4,-1.0,32
DATA,5,95.445305,30
STRUCTURES,5,95.445305,32
,4,-1.0,32
&,5,93.253517,32
ALGORITHMS,5,95.608582,31
,2,-1.0,367
,3,-1.0,367
,4,-1.0,367
   ,5,95.0,367
,2,-1.0,36
,3,-1.0,36
,4,-1.0,13
MICHAEL,5,81.720192,13
T.,5,85.541901,25
GOODRICH,5,96.816322,13
,4,-1.0,13
ROBERTO,5,91.417336,13
TAMASSIA,5,89.201698,13
,2,-1.0,24
,3,-1.0,24
,4,-1.0,24
MICHAEL,5,91.841316,13
H.GOLDWASSER,5,80.377541,13
jn,5,68.067101,20
JAVA™,5,96.325729,24
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
WILEY,5,96.437599,15
