text,level,conf,height
,1,-1.0,868
,2,-1.0,456
,3,-1.0,456
,4,-1.0,456
   ,5,95.0,456
,2,-1.0,43
,3,-1.0,43
,4,-1.0,43
.,5,10.591522,14
MA,5,30.606155,43
,2,-1.0,156
,3,-1.0,156
,4,-1.0,156
 ,5,95.0,156
,2,-1.0,202
,3,-1.0,202
,4,-1.0,61
Agile,5,96.645798,61
,4,-1.0,61
Strategy,5,96.223106,61
,4,-1.0,61
Management,5,96.696571,61
,2,-1.0,40
,3,-1.0,40
,4,-1.0,40
 ,5,95.0,40
,2,-1.0,67
,3,-1.0,67
,4,-1.0,30
Techniques,5,96.705536,29
for,5,95.947945,24
Continuous,5,96.807205,24
,4,-1.0,30
Alignment,5,96.045235,30
and,5,96.045235,23
Improvement,5,96.698891,30
,2,-1.0,37
,3,-1.0,37
,4,-1.0,37
Soren,5,93.144104,29
Lyngso,5,92.033005,37
,2,-1.0,262
,3,-1.0,262
,4,-1.0,262
 ,5,95.0,262
