text,level,conf,height
,1,-1.0,792
,2,-1.0,37
,3,-1.0,37
,4,-1.0,17
Storming,5,96.140411,17
Heaven,5,96.627655,14
,4,-1.0,9
LSD,5,92.61969,9
&,5,92.61969,9
The,5,94.421814,9
American,5,93.392334,9
Dream,5,96.754814,9
,2,-1.0,55
,3,-1.0,55
,4,-1.0,9
‘Author:,5,76.215027,7
Jay,5,76.215027,9
Stevens,5,31.773094,7
,4,-1.0,9
Publisher:,5,74.480896,7
Perennial,5,60.103226,28
Library,5,83.848793,9
,4,-1.0,7
Date:,5,60.10556,7
1988,5,80.209831,7
,4,-1.0,7
SBN:,5,2.682922,7
0-06097-172.x,5,35.869888,7
,2,-1.0,35
,3,-1.0,35
,4,-1.0,10
Endnote,5,96.578461,8
Errors:,5,95.257202,7
“no,5,72.855698,8
trek,5,96.807022,7
through,5,96.520134,10
virgin,5,96.953659,8
"jungle.""",5,30.830467,28
Yage,5,93.184654,9
"Letters,",5,96.738228,9
pp.,5,85.987839,8
28-29.,5,94.399765,7
and,5,85.750977,8
"""he",5,85.125809,8
shook,5,95.220459,8
,4,-1.0,10
alittle,5,42.770061,8
broom,5,92.817482,8
..”,5,66.745941,3
Yage.,5,86.039177,9
pp.,5,96.761795,8
28-29.,5,91.904388,7
and,5,7.231888,8
"""I",5,7.231888,8
have,5,96.736404,7
always,5,95.827087,9
based,5,96.814735,8
my,5,96.765373,8
"life...""",5,27.176338,8
"FB,",5,92.38501,9
p.,5,90.995216,28
64.,5,91.095306,7
cannot,5,94.583733,7
be,5,96.764969,7
,4,-1.0,10
located,5,86.857422,8
in,5,96.714706,6
original,5,96.72625,9
text.,5,89.285538,7
