text,level,conf,height
,1,-1.0,619
,2,-1.0,183
,3,-1.0,183
,4,-1.0,183
VRY,5,1.518997,2
RV,5,38.330784,11
AY,5,39.46534,33
RY,5,29.273491,19
RAR,5,29.273491,76
,2,-1.0,574
,3,-1.0,574
,4,-1.0,574
 ,5,95.0,574
,2,-1.0,396
,3,-1.0,396
,4,-1.0,396
 ,5,95.0,396
,2,-1.0,440
,3,-1.0,440
,4,-1.0,440
 ,5,95.0,440
,2,-1.0,416
,3,-1.0,416
,4,-1.0,416
 ,5,95.0,416
,2,-1.0,393
,3,-1.0,393
,4,-1.0,393
 ,5,95.0,393
,2,-1.0,402
,3,-1.0,402
,4,-1.0,402
 ,5,95.0,402
,2,-1.0,612
,3,-1.0,612
,4,-1.0,612
 ,5,95.0,612
