text,level,conf,height
,1,-1.0,500
,2,-1.0,34
,3,-1.0,34
,4,-1.0,34
#,5,82.916985,17
Brilliance,5,79.23954,45
\icio,5,26.447708,45
‘Unabridged,5,77.15374,34
,2,-1.0,41
,3,-1.0,41
,4,-1.0,41
SEVEN,5,56.317863,41
RES,5,42.066807,30
