text,level,conf,height
,1,-1.0,500
,2,-1.0,500
,3,-1.0,500
,4,-1.0,117
  ,5,95.0,117
,4,-1.0,88
 ,5,95.0,88
,4,-1.0,246
  ,5,95.0,246
,2,-1.0,490
,3,-1.0,490
,4,-1.0,107
  ,5,95.0,107
,4,-1.0,183
 ,5,95.0,183
,4,-1.0,178
  ,5,95.0,178
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
PHILIP,5,93.199341,15
K,5,92.779732,15
DICK,5,96.796791,16
,2,-1.0,42
,3,-1.0,42
,4,-1.0,18
CLANS,5,95.800995,18
OF,5,96.246323,18
THE,5,96.040535,17
,4,-1.0,18
ALPHANE,5,92.395546,18
MOON,5,96.946518,18
,2,-1.0,40
,3,-1.0,40
,4,-1.0,40
WY,5,73.493584,38
t,5,10.793594,10
