text,level,conf,height
,1,-1.0,792
,2,-1.0,490
,3,-1.0,490
,4,-1.0,490
 ,5,95.0,490
,2,-1.0,52
,3,-1.0,52
,4,-1.0,52
Google,5,96.542938,52
Drive,5,96.759003,42
Starter,5,96.323776,42
,2,-1.0,37
,3,-1.0,37
,4,-1.0,37
Mike,5,93.281723,19
Procopio,5,92.204605,25
[,5,90.555092,32
],5,90.395775,32
